
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-506-185	3	OFF	25.000	ON	1013	35.000	10%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1030	100.000	20.950	50.600	21.233	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	21.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.12.2017	08:39:09	0.00		8.0033	---	---	---	25.000	---	---	---	1030.12	41.835	---	---	---	19.616	---	---	---	72.535	---	---	---	9.005	---	---	---	
21.12.2017	08:39:10	1.68		8.0602	---	---	---	25.000	---	---	---	1030.12	41.842	---	---	---	19.542	---	---	---	72.207	---	---	---	8.665	---	---	---	
21.12.2017	08:39:12	3.18		8.0837	---	---	---	25.000	---	---	---	1030.12	41.849	---	---	---	19.512	---	---	---	72.125	---	---	---	8.636	---	---	---	
21.12.2017	08:39:13	4.70		8.1365	---	---	---	25.000	---	---	---	1030.14	41.856	---	---	---	19.443	---	---	---	71.857	---	---	---	8.150	---	---	---	
21.12.2017	08:39:15	6.25		8.1854	---	---	---	25.000	---	---	---	1030.13	41.863	---	---	---	19.379	---	---	---	71.587	---	---	---	8.310	---	---	---	
21.12.2017	08:39:16	7.76		8.2142	---	---	---	25.000	---	---	---	1030.12	41.870	---	---	---	19.341	---	---	---	71.378	---	---	---	8.178	---	---	---	
21.12.2017	08:39:18	9.26		8.2099	---	---	---	25.000	---	---	---	1030.12	41.873	---	---	---	19.347	---	---	---	71.316	---	---	---	7.651	---	---	---	
21.12.2017	08:39:19	10.77		8.2073	---	---	---	25.000	---	---	---	1030.11	41.876	---	---	---	19.350	---	---	---	71.312	---	---	---	7.193	---	---	---	
21.12.2017	08:39:21	12.27		8.2106	---	---	---	25.000	---	---	---	1030.10	41.879	---	---	---	19.346	---	---	---	71.330	---	---	---	7.077	---	---	---	
21.12.2017	08:39:22	13.77		8.2061	---	---	---	25.000	---	---	---	1030.10	41.885	---	---	---	19.352	---	---	---	71.315	---	---	---	7.579	---	---	---	
21.12.2017	08:39:24	15.28		8.1919	---	---	---	25.000	---	---	---	1030.11	41.888	---	---	---	19.370	---	---	---	71.347	---	---	---	7.548	---	---	---	
21.12.2017	08:39:25	16.78		8.1534	---	---	---	25.000	---	---	---	1030.10	41.891	---	---	---	19.419	---	---	---	71.597	---	---	---	7.438	---	---	---	
21.12.2017	08:39:27	18.29		8.1210	---	---	---	25.000	---	---	---	1030.11	41.894	---	---	---	19.461	---	---	---	71.768	---	---	---	7.433	---	---	---	
21.12.2017	08:39:28	19.79		8.0940	---	---	---	25.000	---	---	---	1030.11	41.897	---	---	---	19.496	---	---	---	71.910	---	---	---	7.371	---	---	---	
21.12.2017	08:39:30	21.31		8.0600	---	---	---	25.000	---	---	---	1030.12	41.900	---	---	---	19.540	---	---	---	72.021	---	---	---	7.087	---	---	---	
21.12.2017	08:39:31	22.81		8.0559	---	---	---	25.000	---	---	---	1030.14	41.903	---	---	---	19.545	---	---	---	72.061	---	---	---	7.245	---	---	---	
21.12.2017	08:39:33	24.32		8.0886	---	---	---	25.000	---	---	---	1030.14	41.910	---	---	---	19.504	---	---	---	71.909	---	---	---	7.381	---	---	---	
21.12.2017	08:39:34	25.82		8.1391	---	---	---	25.000	---	---	---	1030.16	41.917	---	---	---	19.441	---	---	---	71.697	---	---	---	7.316	---	---	---	
21.12.2017	08:39:36	27.33		8.1524	---	---	---	25.000	---	---	---	1030.17	41.923	---	---	---	19.425	---	---	---	71.578	---	---	---	7.261	---	---	---	
21.12.2017	08:39:37	28.83		8.1357	---	---	---	25.000	---	---	---	1030.17	41.927	---	---	---	19.446	---	---	---	71.621	---	---	---	7.268	---	---	---	
