
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA7-498-189	3	OFF	25.000	ON	1013	35.000	40%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1013	100.000	20.950	49.800	19.141	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	10.11.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
10.11.2017	09:30:09	0.00		8.5048	---	---	---	25.000	---	---	---	1011.90	37.055	---	---	---	16.861	---	---	---	24.054	---	---	---	7.304	---	---	---	
10.11.2017	09:30:11	1.50		8.5253	---	---	---	25.000	---	---	---	1011.89	37.069	---	---	---	16.838	---	---	---	24.067	---	---	---	7.225	---	---	---	
10.11.2017	09:30:12	3.00		8.5475	---	---	---	25.000	---	---	---	1011.89	37.086	---	---	---	16.813	---	---	---	24.067	---	---	---	7.387	---	---	---	
10.11.2017	09:30:14	4.50		8.5732	---	---	---	25.000	---	---	---	1011.89	37.099	---	---	---	16.785	---	---	---	24.071	---	---	---	7.205	---	---	---	
10.11.2017	09:30:15	6.02		8.5932	---	---	---	25.000	---	---	---	1011.89	37.112	---	---	---	16.762	---	---	---	24.048	---	---	---	7.160	---	---	---	
10.11.2017	09:30:17	7.51		8.5773	---	---	---	25.000	---	---	---	1011.88	37.122	---	---	---	16.780	---	---	---	24.048	---	---	---	6.931	---	---	---	
10.11.2017	09:30:18	9.02		8.5833	---	---	---	25.000	---	---	---	1011.88	37.132	---	---	---	16.774	---	---	---	24.050	---	---	---	7.111	---	---	---	
10.11.2017	09:30:20	10.65		8.5956	---	---	---	25.000	---	---	---	1011.88	37.141	---	---	---	16.760	---	---	---	24.053	---	---	---	7.078	---	---	---	
10.11.2017	09:30:21	12.15		8.6165	---	---	---	25.000	---	---	---	1011.89	37.151	---	---	---	16.736	---	---	---	24.043	---	---	---	7.040	---	---	---	
10.11.2017	09:30:23	13.65		8.6374	---	---	---	25.000	---	---	---	1011.88	37.161	---	---	---	16.713	---	---	---	24.022	---	---	---	7.181	---	---	---	
10.11.2017	09:30:24	15.16		8.6188	---	---	---	25.000	---	---	---	1011.88	37.171	---	---	---	16.734	---	---	---	24.007	---	---	---	7.135	---	---	---	
10.11.2017	09:30:26	16.65		8.5961	---	---	---	25.000	---	---	---	1011.89	37.181	---	---	---	16.759	---	---	---	24.000	---	---	---	7.079	---	---	---	
10.11.2017	09:30:27	18.15		8.5829	---	---	---	25.000	---	---	---	1011.89	37.188	---	---	---	16.774	---	---	---	23.993	---	---	---	7.017	---	---	---	
10.11.2017	09:30:29	19.65		8.5669	---	---	---	25.000	---	---	---	1011.89	37.195	---	---	---	16.792	---	---	---	23.968	---	---	---	7.225	---	---	---	
10.11.2017	09:30:30	21.14		8.5472	---	---	---	25.000	---	---	---	1011.90	37.202	---	---	---	16.814	---	---	---	23.965	---	---	---	7.203	---	---	---	
10.11.2017	09:30:32	22.66		8.5559	---	---	---	25.000	---	---	---	1011.91	37.209	---	---	---	16.804	---	---	---	23.956	---	---	---	7.198	---	---	---	
10.11.2017	09:30:33	24.16		8.5691	---	---	---	25.000	---	---	---	1011.91	37.212	---	---	---	16.789	---	---	---	23.949	---	---	---	7.026	---	---	---	
10.11.2017	09:30:35	25.68		8.5735	---	---	---	25.000	---	---	---	1011.91	37.216	---	---	---	16.784	---	---	---	23.942	---	---	---	6.994	---	---	---	
