
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	OFF	25.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1023	100.000	20.950	53.000	19.458	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	27.10.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
27.10.2017	08:14:19	0.00		9.9000	---	---	---	25.000	---	---	---	1023.68	47.067	---	---	---	15.608	---	---	---	14.778	---	---	---	5.460	---	---	---	
27.10.2017	08:14:20	1.50		9.9128	---	---	---	25.000	---	---	---	1023.68	47.064	---	---	---	15.596	---	---	---	14.807	---	---	---	5.369	---	---	---	
27.10.2017	08:14:22	3.02		9.9094	---	---	---	25.000	---	---	---	1023.69	47.061	---	---	---	15.599	---	---	---	14.809	---	---	---	5.448	---	---	---	
27.10.2017	08:14:23	4.51		9.8970	---	---	---	25.000	---	---	---	1023.68	47.058	---	---	---	15.611	---	---	---	14.785	---	---	---	5.527	---	---	---	
27.10.2017	08:14:25	6.01		9.9163	---	---	---	25.000	---	---	---	1023.69	47.054	---	---	---	15.592	---	---	---	14.734	---	---	---	5.736	---	---	---	
27.10.2017	08:14:26	7.51		9.9097	---	---	---	25.000	---	---	---	1023.70	47.051	---	---	---	15.599	---	---	---	14.690	---	---	---	5.746	---	---	---	
27.10.2017	08:14:28	9.02		9.9552	---	---	---	25.000	---	---	---	1023.71	47.048	---	---	---	15.554	---	---	---	14.653	---	---	---	5.749	---	---	---	
27.10.2017	08:14:29	10.51		9.9707	---	---	---	25.000	---	---	---	1023.71	47.045	---	---	---	15.538	---	---	---	14.657	---	---	---	5.758	---	---	---	
27.10.2017	08:14:31	12.01		9.9829	---	---	---	25.000	---	---	---	1023.73	47.042	---	---	---	15.526	---	---	---	14.654	---	---	---	5.801	---	---	---	
27.10.2017	08:14:32	13.51		9.9776	---	---	---	25.000	---	---	---	1023.74	47.039	---	---	---	15.532	---	---	---	14.627	---	---	---	5.797	---	---	---	
27.10.2017	08:14:34	15.02		9.9667	---	---	---	25.000	---	---	---	1023.74	47.039	---	---	---	15.542	---	---	---	14.662	---	---	---	5.801	---	---	---	
27.10.2017	08:14:35	16.55		9.9471	---	---	---	25.000	---	---	---	1023.74	47.039	---	---	---	15.562	---	---	---	14.642	---	---	---	5.902	---	---	---	
