
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-506-185	3	OFF	25.000	ON	1013	35.000	10%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1030	100.000	20.950	50.600	21.233	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	21.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.12.2017	09:04:24	0.00		9.4864	---	---	---	25.000	---	---	---	1030.47	40.385	---	---	---	17.875	---	---	---	64.883	---	---	---	7.805	---	---	---	
21.12.2017	09:04:25	1.54		9.5212	---	---	---	25.000	---	---	---	1030.45	40.385	---	---	---	17.839	---	---	---	64.768	---	---	---	7.263	---	---	---	
21.12.2017	09:04:27	3.10		9.5286	---	---	---	25.000	---	---	---	1030.43	40.385	---	---	---	17.831	---	---	---	64.735	---	---	---	6.705	---	---	---	
21.12.2017	09:04:29	4.63		9.5169	---	---	---	25.000	---	---	---	1030.40	40.386	---	---	---	17.843	---	---	---	64.803	---	---	---	7.099	---	---	---	
21.12.2017	09:04:30	6.14		9.5010	---	---	---	25.000	---	---	---	1030.41	40.382	---	---	---	17.860	---	---	---	64.827	---	---	---	7.251	---	---	---	
21.12.2017	09:04:32	7.64		9.4978	---	---	---	25.000	---	---	---	1030.41	40.382	---	---	---	17.864	---	---	---	64.880	---	---	---	7.962	---	---	---	
21.12.2017	09:04:33	9.14		9.4707	---	---	---	25.000	---	---	---	1030.40	40.382	---	---	---	17.892	---	---	---	64.997	---	---	---	7.701	---	---	---	
21.12.2017	09:04:35	10.64		9.4403	---	---	---	25.000	---	---	---	1030.41	40.378	---	---	---	17.925	---	---	---	65.095	---	---	---	7.173	---	---	---	
21.12.2017	09:04:36	12.15		9.4025	---	---	---	25.000	---	---	---	1030.41	40.375	---	---	---	17.966	---	---	---	65.212	---	---	---	6.805	---	---	---	
21.12.2017	09:04:38	13.64		9.3669	---	---	---	25.000	---	---	---	1030.41	40.371	---	---	---	18.004	---	---	---	65.417	---	---	---	7.246	---	---	---	
21.12.2017	09:04:39	15.14		9.3152	---	---	---	25.000	---	---	---	1030.41	40.367	---	---	---	18.059	---	---	---	65.663	---	---	---	7.072	---	---	---	
21.12.2017	09:04:41	16.65		9.2512	---	---	---	25.000	---	---	---	1030.41	40.363	---	---	---	18.127	---	---	---	65.866	---	---	---	7.504	---	---	---	
21.12.2017	09:04:42	18.17		9.2220	---	---	---	25.000	---	---	---	1030.42	40.359	---	---	---	18.159	---	---	---	65.984	---	---	---	7.695	---	---	---	
21.12.2017	09:04:44	19.67		9.2130	---	---	---	25.000	---	---	---	1030.43	40.353	---	---	---	18.168	---	---	---	66.007	---	---	---	7.204	---	---	---	
21.12.2017	09:04:45	21.17		9.2104	---	---	---	25.000	---	---	---	1030.42	40.350	---	---	---	18.171	---	---	---	66.005	---	---	---	6.494	---	---	---	
21.12.2017	09:04:47	22.68		9.1981	---	---	---	25.000	---	---	---	1030.42	40.343	---	---	---	18.184	---	---	---	66.055	---	---	---	6.487	---	---	---	
21.12.2017	09:04:48	24.18		9.1853	---	---	---	25.000	---	---	---	1030.41	40.336	---	---	---	18.198	---	---	---	66.104	---	---	---	6.754	---	---	---	
21.12.2017	09:04:50	25.68		9.1946	---	---	---	25.000	---	---	---	1030.41	40.333	---	---	---	18.188	---	---	---	66.139	---	---	---	7.278	---	---	---	
21.12.2017	09:04:51	27.18		9.2016	---	---	---	25.000	---	---	---	1030.40	40.330	---	---	---	18.180	---	---	---	66.152	---	---	---	7.873	---	---	---	
21.12.2017	09:04:53	28.69		9.2161	---	---	---	25.000	---	---	---	1030.39	40.323	---	---	---	18.165	---	---	---	66.106	---	---	---	8.010	---	---	---	
21.12.2017	09:04:54	30.19		9.2528	---	---	---	25.000	---	---	---	1030.39	40.316	---	---	---	18.126	---	---	---	65.949	---	---	---	8.205	---	---	---	
21.12.2017	09:04:56	31.69		9.3111	---	---	---	25.000	---	---	---	1030.39	40.309	---	---	---	18.063	---	---	---	65.763	---	---	---	7.988	---	---	---	
21.12.2017	09:04:57	33.20		9.3394	---	---	---	25.000	---	---	---	1030.39	40.302	---	---	---	18.033	---	---	---	65.642	---	---	---	7.612	---	---	---	
21.12.2017	09:04:59	34.70		9.3603	---	---	---	25.000	---	---	---	1030.39	40.298	---	---	---	18.010	---	---	---	65.556	---	---	---	7.553	---	---	---	
21.12.2017	09:05:00	36.20		9.3787	---	---	---	25.000	---	---	---	1030.39	40.295	---	---	---	17.991	---	---	---	65.523	---	---	---	7.743	---	---	---	
21.12.2017	09:05:02	37.70		9.3942	---	---	---	25.000	---	---	---	1030.39	40.291	---	---	---	17.974	---	---	---	65.432	---	---	---	7.615	---	---	---	
21.12.2017	09:05:03	39.21		9.4410	---	---	---	25.000	---	---	---	1030.39	40.284	---	---	---	17.924	---	---	---	65.267	---	---	---	6.933	---	---	---	
21.12.2017	09:05:05	40.72		9.4848	---	---	---	25.000	---	---	---	1030.39	40.277	---	---	---	17.878	---	---	---	65.052	---	---	---	6.348	---	---	---	
21.12.2017	09:05:06	42.22		9.5315	---	---	---	25.000	---	---	---	1030.40	40.270	---	---	---	17.828	---	---	---	64.863	---	---	---	5.764	---	---	---	
21.12.2017	09:05:08	43.73		9.5600	---	---	---	25.000	---	---	---	1030.41	40.267	---	---	---	17.798	---	---	---	64.724	---	---	---	5.321	---	---	---	
21.12.2017	09:05:09	45.23		9.5678	---	---	---	25.000	---	---	---	1030.41	40.264	---	---	---	17.790	---	---	---	64.686	---	---	---	5.051	---	---	---	
21.12.2017	09:05:11	46.73		9.5452	---	---	---	25.000	---	---	---	1030.42	40.261	---	---	---	17.814	---	---	---	64.750	---	---	---	5.378	---	---	---	
21.12.2017	09:05:12	48.24		9.5333	---	---	---	25.000	---	---	---	1030.41	40.258	---	---	---	17.826	---	---	---	64.819	---	---	---	6.058	---	---	---	
