
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-506-185	3	OFF	25.000	ON	1013	35.000	10%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1030	100.000	20.950	50.600	21.233	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	21.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.12.2017	08:47:00	0.00		7.5659	---	---	---	25.000	---	---	---	1030.18	42.337	---	---	---	20.202	---	---	---	74.789	---	---	---	7.928	---	---	---	
21.12.2017	08:47:01	1.50		7.5504	---	---	---	25.000	---	---	---	1030.18	42.330	---	---	---	20.224	---	---	---	74.877	---	---	---	7.895	---	---	---	
21.12.2017	08:47:03	3.01		7.5420	---	---	---	25.000	---	---	---	1030.20	42.320	---	---	---	20.236	---	---	---	74.939	---	---	---	7.383	---	---	---	
21.12.2017	08:47:04	4.55		7.5347	---	---	---	25.000	---	---	---	1030.21	42.310	---	---	---	20.246	---	---	---	74.989	---	---	---	7.830	---	---	---	
21.12.2017	08:47:06	6.19		7.5507	---	---	---	25.000	---	---	---	1030.21	42.301	---	---	---	20.224	---	---	---	74.906	---	---	---	8.198	---	---	---	
21.12.2017	08:47:08	7.76		7.5724	---	---	---	25.000	---	---	---	1030.21	42.288	---	---	---	20.194	---	---	---	74.761	---	---	---	7.587	---	---	---	
21.12.2017	08:47:09	9.26		7.5925	---	---	---	25.000	---	---	---	1030.21	42.278	---	---	---	20.166	---	---	---	74.656	---	---	---	7.261	---	---	---	
21.12.2017	08:47:11	10.77		7.6493	---	---	---	25.000	---	---	---	1030.20	42.268	---	---	---	20.089	---	---	---	74.349	---	---	---	6.973	---	---	---	
21.12.2017	08:47:12	12.27		7.6638	---	---	---	25.000	---	---	---	1030.20	42.262	---	---	---	20.069	---	---	---	74.280	---	---	---	6.936	---	---	---	
21.12.2017	08:47:14	13.78		7.6834	---	---	---	25.000	---	---	---	1030.21	42.256	---	---	---	20.042	---	---	---	74.150	---	---	---	7.602	---	---	---	
21.12.2017	08:47:15	15.28		7.7115	---	---	---	25.000	---	---	---	1030.22	42.252	---	---	---	20.003	---	---	---	73.993	---	---	---	7.145	---	---	---	
21.12.2017	08:47:17	16.78		7.7272	---	---	---	25.000	---	---	---	1030.23	42.249	---	---	---	19.981	---	---	---	73.883	---	---	---	6.817	---	---	---	
