
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-506-185	3	OFF	25.000	ON	1013	35.000	10%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1030	100.000	20.950	50.600	21.233	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	21.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.12.2017	09:11:09	0.00		7.7558	---	---	---	25.000	---	---	---	1030.37	40.292	---	---	---	19.970	---	---	---	77.180	---	---	---	5.777	---	---	---	
21.12.2017	09:11:11	1.70		7.9591	---	---	---	25.000	---	---	---	1030.38	40.275	---	---	---	19.716	---	---	---	76.656	---	---	---	5.799	---	---	---	
21.12.2017	09:11:13	3.40		8.1563	---	---	---	25.000	---	---	---	1030.37	40.261	---	---	---	19.472	---	---	---	76.193	---	---	---	6.248	---	---	---	
21.12.2017	09:11:15	5.07		8.3509	---	---	---	25.000	---	---	---	1030.36	40.248	---	---	---	19.232	---	---	---	75.748	---	---	---	6.342	---	---	---	
21.12.2017	09:11:16	6.57		8.5380	---	---	---	25.000	---	---	---	1030.37	40.234	---	---	---	19.001	---	---	---	75.261	---	---	---	6.210	---	---	---	
21.12.2017	09:11:18	8.08		8.7241	---	---	---	25.000	---	---	---	1030.37	40.217	---	---	---	18.776	---	---	---	74.775	---	---	---	5.473	---	---	---	
21.12.2017	09:11:19	9.58		8.9048	---	---	---	25.000	---	---	---	1030.37	40.200	---	---	---	18.558	---	---	---	74.341	---	---	---	5.808	---	---	---	
21.12.2017	09:11:21	11.08		9.0804	---	---	---	25.000	---	---	---	1030.35	40.183	---	---	---	18.347	---	---	---	73.894	---	---	---	5.784	---	---	---	
21.12.2017	09:11:22	12.60		9.2523	---	---	---	25.000	---	---	---	1030.34	40.170	---	---	---	18.143	---	---	---	73.508	---	---	---	5.878	---	---	---	
21.12.2017	09:11:24	14.10		9.4175	---	---	---	25.000	---	---	---	1030.34	40.157	---	---	---	17.948	---	---	---	73.180	---	---	---	6.038	---	---	---	
21.12.2017	09:11:25	15.61		9.4417	---	---	---	25.000	---	---	---	1030.33	40.154	---	---	---	17.922	---	---	---	73.125	---	---	---	6.260	---	---	---	
21.12.2017	09:11:27	17.14		9.4626	---	---	---	25.000	---	---	---	1030.31	40.151	---	---	---	17.900	---	---	---	73.031	---	---	---	6.034	---	---	---	
