
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	OFF	25.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1004	100.000	20.950	53.000	19.549	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	20.10.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
20.10.2017	08:18:23	0.00		7.5898	---	---	---	25.000	---	---	---	1003.91	39.387	---	---	---	18.203	---	---	---	20.737	---	---	---	5.460	---	---	---	
20.10.2017	08:18:24	1.50		7.5763	---	---	---	25.000	---	---	---	1003.91	39.387	---	---	---	18.222	---	---	---	20.746	---	---	---	5.461	---	---	---	
20.10.2017	08:18:26	3.08		7.5614	---	---	---	25.000	---	---	---	1003.91	39.387	---	---	---	18.242	---	---	---	20.755	---	---	---	5.417	---	---	---	
20.10.2017	08:18:27	4.58		7.5518	---	---	---	25.000	---	---	---	1003.92	39.387	---	---	---	18.256	---	---	---	20.766	---	---	---	5.403	---	---	---	
20.10.2017	08:18:29	6.09		7.5584	---	---	---	25.000	---	---	---	1003.92	39.387	---	---	---	18.247	---	---	---	20.772	---	---	---	5.312	---	---	---	
20.10.2017	08:18:30	7.58		7.5674	---	---	---	25.000	---	---	---	1003.94	39.387	---	---	---	18.234	---	---	---	20.769	---	---	---	5.344	---	---	---	
20.10.2017	08:18:32	9.08		7.5768	---	---	---	25.000	---	---	---	1003.95	39.387	---	---	---	18.221	---	---	---	20.762	---	---	---	5.358	---	---	---	
20.10.2017	08:18:33	10.58		7.5829	---	---	---	25.000	---	---	---	1003.95	39.387	---	---	---	18.212	---	---	---	20.757	---	---	---	5.372	---	---	---	
20.10.2017	08:18:35	12.07		7.5704	---	---	---	25.000	---	---	---	1003.96	39.387	---	---	---	18.230	---	---	---	20.761	---	---	---	5.422	---	---	---	
20.10.2017	08:18:37	13.69		7.5698	---	---	---	25.000	---	---	---	1003.96	39.387	---	---	---	18.230	---	---	---	20.760	---	---	---	5.464	---	---	---	
20.10.2017	08:18:38	15.24		7.5686	---	---	---	25.000	---	---	---	1003.96	39.381	---	---	---	18.232	---	---	---	20.752	---	---	---	5.426	---	---	---	
20.10.2017	08:18:40	16.73		7.5880	---	---	---	25.000	---	---	---	1003.98	39.375	---	---	---	18.205	---	---	---	20.741	---	---	---	5.426	---	---	---	
