
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA7-498-189	3	OFF	25.000	ON	1013	35.000	40%	400x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1012	100.000	20.950	49.800	17.950	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	10.11.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
10.11.2017	10:05:13	0.00		7.9875	---	---	---	25.000	---	---	---	1012.12	37.826	---	---	---	16.323	---	---	---	44.473	---	---	---	9.511	---	---	---	
10.11.2017	10:05:15	1.50		8.0019	---	---	---	25.000	---	---	---	1012.11	37.818	---	---	---	16.306	---	---	---	44.489	---	---	---	9.510	---	---	---	
10.11.2017	10:05:16	3.00		8.0221	---	---	---	25.000	---	---	---	1012.10	37.813	---	---	---	16.283	---	---	---	44.481	---	---	---	9.536	---	---	---	
10.11.2017	10:05:18	4.50		7.9958	---	---	---	25.000	---	---	---	1012.09	37.809	---	---	---	16.314	---	---	---	44.494	---	---	---	9.609	---	---	---	
10.11.2017	10:05:19	6.00		8.0136	---	---	---	25.000	---	---	---	1012.09	37.804	---	---	---	16.293	---	---	---	44.468	---	---	---	9.612	---	---	---	
10.11.2017	10:05:21	7.49		8.0125	---	---	---	25.000	---	---	---	1012.09	37.809	---	---	---	16.294	---	---	---	44.488	---	---	---	9.719	---	---	---	
10.11.2017	10:05:22	9.02		8.0204	---	---	---	25.000	---	---	---	1012.09	37.815	---	---	---	16.285	---	---	---	44.483	---	---	---	9.659	---	---	---	
10.11.2017	10:05:24	10.52		7.9929	---	---	---	25.000	---	---	---	1012.10	37.822	---	---	---	16.317	---	---	---	44.486	---	---	---	9.751	---	---	---	
10.11.2017	10:05:25	12.00		7.9782	---	---	---	25.000	---	---	---	1012.11	37.829	---	---	---	16.335	---	---	---	44.511	---	---	---	9.819	---	---	---	
10.11.2017	10:05:27	13.50		7.9841	---	---	---	25.000	---	---	---	1012.10	37.835	---	---	---	16.328	---	---	---	44.501	---	---	---	9.808	---	---	---	
10.11.2017	10:05:28	15.00		7.9666	---	---	---	25.000	---	---	---	1012.10	37.839	---	---	---	16.348	---	---	---	44.477	---	---	---	9.808	---	---	---	
10.11.2017	10:05:30	16.50		7.9406	---	---	---	25.000	---	---	---	1012.10	37.845	---	---	---	16.379	---	---	---	44.476	---	---	---	9.808	---	---	---	
