
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-516-187	3	OFF	25.000	ON	1013	35.000	10%	200x	5	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	969	100.000	20.950	51.600	22.418	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	11.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11.12.2017	10:42:25	0.00		9.7222	---	---	---	25.000	---	---	---	968.41	33.360	---	---	---	18.053	---	---	---	69.106	---	---	---	8.261	---	---	---	
11.12.2017	10:42:27	1.64		9.7160	---	---	---	25.000	---	---	---	968.41	33.356	---	---	---	18.060	---	---	---	69.148	---	---	---	8.045	---	---	---	
11.12.2017	10:42:28	3.14		9.7066	---	---	---	25.000	---	---	---	968.40	33.348	---	---	---	18.069	---	---	---	69.209	---	---	---	8.085	---	---	---	
11.12.2017	10:42:30	4.65		9.7051	---	---	---	25.000	---	---	---	968.39	33.344	---	---	---	18.071	---	---	---	69.228	---	---	---	7.697	---	---	---	
11.12.2017	10:42:31	6.15		9.6880	---	---	---	25.000	---	---	---	968.39	33.341	---	---	---	18.089	---	---	---	69.236	---	---	---	7.446	---	---	---	
11.12.2017	10:42:33	7.64		9.6910	---	---	---	25.000	---	---	---	968.38	33.337	---	---	---	18.086	---	---	---	69.298	---	---	---	7.476	---	---	---	
11.12.2017	10:42:34	9.13		9.6885	---	---	---	25.000	---	---	---	968.39	33.333	---	---	---	18.088	---	---	---	69.294	---	---	---	7.366	---	---	---	
11.12.2017	10:42:35	10.62		9.6748	---	---	---	25.000	---	---	---	968.38	33.329	---	---	---	18.102	---	---	---	69.276	---	---	---	7.501	---	---	---	
11.12.2017	10:42:37	12.16		9.6670	---	---	---	25.000	---	---	---	968.38	33.325	---	---	---	18.110	---	---	---	69.308	---	---	---	7.380	---	---	---	
11.12.2017	10:42:39	13.66		9.6530	---	---	---	25.000	---	---	---	968.38	33.322	---	---	---	18.125	---	---	---	69.319	---	---	---	7.257	---	---	---	
11.12.2017	10:42:40	15.15		9.6572	---	---	---	25.000	---	---	---	968.37	33.318	---	---	---	18.121	---	---	---	69.328	---	---	---	7.245	---	---	---	
11.12.2017	10:42:42	16.66		9.6561	---	---	---	25.000	---	---	---	968.38	33.314	---	---	---	18.122	---	---	---	69.342	---	---	---	7.157	---	---	---	
