
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-506-185	3	OFF	25.000	ON	1013	35.000	10%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	991	100.000	20.950	50.600	20.902	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	19.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
19.12.2017	09:36:13	0.00		7.3923	---	---	---	25.000	---	---	---	1030.71	32.501	---	---	---	19.703	---	---	---	77.090	---	---	---	7.719	---	---	---	
19.12.2017	09:36:14	1.52		7.3910	---	---	---	25.000	---	---	---	1030.71	32.509	---	---	---	19.705	---	---	---	77.092	---	---	---	7.348	---	---	---	
19.12.2017	09:36:16	3.02		7.3920	---	---	---	25.000	---	---	---	1030.70	32.516	---	---	---	19.703	---	---	---	77.114	---	---	---	7.398	---	---	---	
19.12.2017	09:36:17	4.52		7.3965	---	---	---	25.000	---	---	---	1030.69	32.524	---	---	---	19.697	---	---	---	77.072	---	---	---	7.287	---	---	---	
19.12.2017	09:36:19	6.02		7.4082	---	---	---	25.000	---	---	---	1030.69	32.531	---	---	---	19.681	---	---	---	76.997	---	---	---	6.990	---	---	---	
19.12.2017	09:36:21	7.53		7.4223	---	---	---	25.000	---	---	---	1030.70	32.539	---	---	---	19.661	---	---	---	76.936	---	---	---	6.889	---	---	---	
19.12.2017	09:36:22	9.04		7.4269	---	---	---	25.000	---	---	---	1030.70	32.547	---	---	---	19.654	---	---	---	76.899	---	---	---	6.871	---	---	---	
19.12.2017	09:36:24	10.54		7.4314	---	---	---	25.000	---	---	---	1030.70	32.550	---	---	---	19.648	---	---	---	76.887	---	---	---	6.666	---	---	---	
19.12.2017	09:36:25	12.06		7.4324	---	---	---	25.000	---	---	---	1030.70	32.554	---	---	---	19.647	---	---	---	76.846	---	---	---	7.013	---	---	---	
19.12.2017	09:36:27	13.56		7.4345	---	---	---	25.000	---	---	---	1030.70	32.558	---	---	---	19.644	---	---	---	76.822	---	---	---	6.643	---	---	---	
19.12.2017	09:36:28	15.10		7.4374	---	---	---	25.000	---	---	---	1030.70	32.562	---	---	---	19.640	---	---	---	76.799	---	---	---	6.705	---	---	---	
19.12.2017	09:36:30	16.61		7.4381	---	---	---	25.000	---	---	---	1030.71	32.566	---	---	---	19.639	---	---	---	76.803	---	---	---	6.684	---	---	---	
19.12.2017	09:36:31	18.12		7.4287	---	---	---	25.000	---	---	---	1030.72	32.570	---	---	---	19.652	---	---	---	76.792	---	---	---	6.574	---	---	---	
19.12.2017	09:36:33	19.61		7.4283	---	---	---	25.000	---	---	---	1030.71	32.574	---	---	---	19.653	---	---	---	76.852	---	---	---	6.626	---	---	---	
19.12.2017	09:36:34	21.11		7.4093	---	---	---	25.000	---	---	---	1030.70	32.582	---	---	---	19.679	---	---	---	76.938	---	---	---	6.947	---	---	---	
19.12.2017	09:36:36	22.61		7.3981	---	---	---	25.000	---	---	---	1030.70	32.590	---	---	---	19.695	---	---	---	77.020	---	---	---	7.214	---	---	---	
19.12.2017	09:36:37	24.11		7.3968	---	---	---	25.000	---	---	---	1030.69	32.599	---	---	---	19.697	---	---	---	77.061	---	---	---	7.194	---	---	---	
19.12.2017	09:36:39	25.61		7.3905	---	---	---	25.000	---	---	---	1030.69	32.607	---	---	---	19.706	---	---	---	77.114	---	---	---	7.156	---	---	---	
19.12.2017	09:36:40	27.11		7.3864	---	---	---	25.000	---	---	---	1030.69	32.620	---	---	---	19.712	---	---	---	77.153	---	---	---	6.845	---	---	---	
19.12.2017	09:36:42	28.61		7.3869	---	---	---	25.000	---	---	---	1030.68	32.632	---	---	---	19.711	---	---	---	77.207	---	---	---	6.903	---	---	---	
19.12.2017	09:36:43	30.11		7.3829	---	---	---	25.000	---	---	---	1030.68	32.640	---	---	---	19.717	---	---	---	77.259	---	---	---	6.884	---	---	---	
19.12.2017	09:36:45	31.61		7.3856	---	---	---	25.000	---	---	---	1030.67	32.652	---	---	---	19.713	---	---	---	77.259	---	---	---	7.287	---	---	---	
19.12.2017	09:36:46	33.13		7.3959	---	---	---	25.000	---	---	---	1030.67	32.665	---	---	---	19.698	---	---	---	77.255	---	---	---	7.447	---	---	---	
19.12.2017	09:36:48	34.63		7.3959	---	---	---	25.000	---	---	---	1030.67	32.677	---	---	---	19.699	---	---	---	77.234	---	---	---	7.137	---	---	---	
19.12.2017	09:36:49	36.14		7.4013	---	---	---	25.000	---	---	---	1030.70	32.684	---	---	---	19.691	---	---	---	77.204	---	---	---	6.832	---	---	---	
19.12.2017	09:36:51	37.64		7.4067	---	---	---	25.000	---	---	---	1030.70	32.692	---	---	---	19.683	---	---	---	77.152	---	---	---	6.577	---	---	---	
19.12.2017	09:36:52	39.14		7.4040	---	---	---	25.000	---	---	---	1030.70	32.700	---	---	---	19.687	---	---	---	77.118	---	---	---	6.292	---	---	---	
19.12.2017	09:36:54	40.64		7.4041	---	---	---	25.000	---	---	---	1030.69	32.708	---	---	---	19.687	---	---	---	77.092	---	---	---	6.251	---	---	---	
19.12.2017	09:36:55	42.14		7.4056	---	---	---	25.000	---	---	---	1030.70	32.711	---	---	---	19.684	---	---	---	77.068	---	---	---	6.344	---	---	---	
19.12.2017	09:36:57	43.64		7.4096	---	---	---	25.000	---	---	---	1030.71	32.715	---	---	---	19.679	---	---	---	77.009	---	---	---	6.508	---	---	---	
19.12.2017	09:36:58	45.14		7.4116	---	---	---	25.000	---	---	---	1030.70	32.715	---	---	---	19.676	---	---	---	76.966	---	---	---	6.658	---	---	---	
19.12.2017	09:37:00	46.64		7.4158	---	---	---	25.000	---	---	---	1030.70	32.711	---	---	---	19.670	---	---	---	76.955	---	---	---	6.617	---	---	---	
19.12.2017	09:37:01	48.15		7.4105	---	---	---	25.000	---	---	---	1030.70	32.708	---	---	---	19.677	---	---	---	76.945	---	---	---	6.569	---	---	---	
19.12.2017	09:37:03	49.65		7.4109	---	---	---	25.000	---	---	---	1030.70	32.700	---	---	---	19.677	---	---	---	76.934	---	---	---	6.590	---	---	---	
19.12.2017	09:37:04	51.15		7.4192	---	---	---	25.000	---	---	---	1030.69	32.692	---	---	---	19.665	---	---	---	76.920	---	---	---	6.562	---	---	---	
19.12.2017	09:37:06	52.66		7.4247	---	---	---	25.000	---	---	---	1030.68	32.684	---	---	---	19.657	---	---	---	76.904	---	---	---	6.609	---	---	---	
19.12.2017	09:37:07	54.16		7.4327	---	---	---	25.000	---	---	---	1030.69	32.677	---	---	---	19.646	---	---	---	76.901	---	---	---	6.988	---	---	---	
19.12.2017	09:37:09	55.67		7.4402	---	---	---	25.000	---	---	---	1030.69	32.665	---	---	---	19.636	---	---	---	76.880	---	---	---	7.179	---	---	---	
19.12.2017	09:37:10	57.18		7.4445	---	---	---	25.000	---	---	---	1030.69	32.652	---	---	---	19.630	---	---	---	76.839	---	---	---	7.433	---	---	---	
19.12.2017	09:37:12	58.68		7.4537	---	---	---	25.000	---	---	---	1030.69	32.640	---	---	---	19.617	---	---	---	76.796	---	---	---	7.564	---	---	---	
19.12.2017	09:37:13	60.19		7.4588	---	---	---	25.000	---	---	---	1030.70	32.632	---	---	---	19.610	---	---	---	76.719	---	---	---	7.416	---	---	---	
19.12.2017	09:37:15	61.69		7.4689	---	---	---	25.000	---	---	---	1030.70	32.623	---	---	---	19.596	---	---	---	76.656	---	---	---	7.335	---	---	---	
19.12.2017	09:37:16	63.21		7.4844	---	---	---	25.000	---	---	---	1030.71	32.615	---	---	---	19.574	---	---	---	76.586	---	---	---	7.181	---	---	---	
19.12.2017	09:37:18	64.72		7.4924	---	---	---	25.000	---	---	---	1030.70	32.611	---	---	---	19.563	---	---	---	76.544	---	---	---	7.436	---	---	---	
19.12.2017	09:37:19	66.22		7.4921	---	---	---	25.000	---	---	---	1030.70	32.606	---	---	---	19.563	---	---	---	76.489	---	---	---	7.476	---	---	---	
19.12.2017	09:37:21	67.74		7.4976	---	---	---	25.000	---	---	---	1030.70	32.606	---	---	---	19.556	---	---	---	76.460	---	---	---	7.717	---	---	---	
19.12.2017	09:37:22	69.25		7.5008	---	---	---	25.000	---	---	---	1030.69	32.606	---	---	---	19.551	---	---	---	76.417	---	---	---	7.670	---	---	---	
19.12.2017	09:37:24	70.75		7.5081	---	---	---	25.000	---	---	---	1030.70	32.611	---	---	---	19.541	---	---	---	76.381	---	---	---	7.711	---	---	---	
19.12.2017	09:37:25	72.26		7.5166	---	---	---	25.000	---	---	---	1030.68	32.615	---	---	---	19.529	---	---	---	76.358	---	---	---	7.702	---	---	---	
19.12.2017	09:37:27	73.77		7.5231	---	---	---	25.000	---	---	---	1030.68	32.620	---	---	---	19.520	---	---	---	76.346	---	---	---	7.645	---	---	---	
19.12.2017	09:37:28	75.27		7.5313	---	---	---	25.000	---	---	---	1030.68	32.624	---	---	---	19.509	---	---	---	76.349	---	---	---	7.745	---	---	---	
19.12.2017	09:37:30	76.77		7.5268	---	---	---	25.000	---	---	---	1030.68	32.628	---	---	---	19.515	---	---	---	76.321	---	---	---	7.457	---	---	---	
