
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA7-498-189	3	OFF	25.000	ON	1013	35.000	40%	400x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1012	100.000	20.950	49.800	17.950	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	10.11.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
10.11.2017	09:58:27	0.00		7.8249	---	---	---	25.000	---	---	---	1011.97	37.609	---	---	---	16.518	---	---	---	45.278	---	---	---	9.815	---	---	---	
10.11.2017	09:58:29	1.50		7.8161	---	---	---	25.000	---	---	---	1011.96	37.609	---	---	---	16.528	---	---	---	45.287	---	---	---	9.853	---	---	---	
10.11.2017	09:58:30	2.99		7.8237	---	---	---	25.000	---	---	---	1011.96	37.609	---	---	---	16.519	---	---	---	45.304	---	---	---	9.838	---	---	---	
10.11.2017	09:58:31	4.49		7.8156	---	---	---	25.000	---	---	---	1011.95	37.609	---	---	---	16.529	---	---	---	45.333	---	---	---	9.836	---	---	---	
10.11.2017	09:58:33	6.13		7.7841	---	---	---	25.000	---	---	---	1011.94	37.609	---	---	---	16.567	---	---	---	45.366	---	---	---	9.815	---	---	---	
10.11.2017	09:58:35	7.66		7.7868	---	---	---	25.000	---	---	---	1011.94	37.609	---	---	---	16.564	---	---	---	45.368	---	---	---	9.817	---	---	---	
10.11.2017	09:58:36	9.22		7.7752	---	---	---	25.000	---	---	---	1011.96	37.609	---	---	---	16.578	---	---	---	45.388	---	---	---	9.791	---	---	---	
10.11.2017	09:58:38	10.71		7.7982	---	---	---	25.000	---	---	---	1011.96	37.612	---	---	---	16.550	---	---	---	45.356	---	---	---	9.791	---	---	---	
10.11.2017	09:58:39	12.22		7.7863	---	---	---	25.000	---	---	---	1011.94	37.615	---	---	---	16.564	---	---	---	45.346	---	---	---	9.724	---	---	---	
10.11.2017	09:58:41	13.73		7.8012	---	---	---	25.000	---	---	---	1011.95	37.618	---	---	---	16.546	---	---	---	45.367	---	---	---	9.742	---	---	---	
10.11.2017	09:58:42	15.23		7.7962	---	---	---	25.000	---	---	---	1011.94	37.621	---	---	---	16.553	---	---	---	45.352	---	---	---	9.770	---	---	---	
10.11.2017	09:58:44	16.81		7.8003	---	---	---	25.000	---	---	---	1011.95	37.624	---	---	---	16.548	---	---	---	45.343	---	---	---	9.775	---	---	---	
10.11.2017	09:58:45	18.31		7.8322	---	---	---	25.000	---	---	---	1011.95	37.628	---	---	---	16.509	---	---	---	45.297	---	---	---	9.800	---	---	---	
10.11.2017	09:58:47	19.82		7.8214	---	---	---	25.000	---	---	---	1011.95	37.631	---	---	---	16.523	---	---	---	45.247	---	---	---	9.774	---	---	---	
10.11.2017	09:58:48	21.32		7.8614	---	---	---	25.000	---	---	---	1011.96	37.634	---	---	---	16.474	---	---	---	45.183	---	---	---	9.774	---	---	---	
10.11.2017	09:58:50	22.82		7.8768	---	---	---	25.000	---	---	---	1011.96	37.637	---	---	---	16.455	---	---	---	45.171	---	---	---	9.751	---	---	---	
10.11.2017	09:58:51	24.33		7.9014	---	---	---	25.000	---	---	---	1011.94	37.640	---	---	---	16.426	---	---	---	45.145	---	---	---	9.838	---	---	---	
10.11.2017	09:58:53	25.82		7.8845	---	---	---	25.000	---	---	---	1011.94	37.640	---	---	---	16.446	---	---	---	45.129	---	---	---	9.803	---	---	---	
10.11.2017	09:58:54	27.31		7.8858	---	---	---	25.000	---	---	---	1011.96	37.640	---	---	---	16.445	---	---	---	45.126	---	---	---	9.866	---	---	---	
10.11.2017	09:58:56	28.82		7.8965	---	---	---	25.000	---	---	---	1011.95	37.640	---	---	---	16.432	---	---	---	45.096	---	---	---	9.809	---	---	---	
10.11.2017	09:58:57	30.31		7.9121	---	---	---	25.000	---	---	---	1011.95	37.640	---	---	---	16.414	---	---	---	45.111	---	---	---	9.816	---	---	---	
10.11.2017	09:58:59	31.81		7.9490	---	---	---	25.000	---	---	---	1011.96	37.640	---	---	---	16.370	---	---	---	45.097	---	---	---	9.752	---	---	---	
10.11.2017	09:59:00	33.32		7.9402	---	---	---	25.000	---	---	---	1011.96	37.640	---	---	---	16.380	---	---	---	45.097	---	---	---	9.688	---	---	---	
10.11.2017	09:59:02	34.81		7.9503	---	---	---	25.000	---	---	---	1011.96	37.640	---	---	---	16.368	---	---	---	45.081	---	---	---	9.703	---	---	---	
10.11.2017	09:59:03	36.32		7.9608	---	---	---	25.000	---	---	---	1011.96	37.640	---	---	---	16.355	---	---	---	45.076	---	---	---	9.710	---	---	---	
10.11.2017	09:59:05	37.84		7.9572	---	---	---	25.000	---	---	---	1011.95	37.640	---	---	---	16.360	---	---	---	45.031	---	---	---	9.681	---	---	---	
10.11.2017	09:59:06	39.32		7.9616	---	---	---	25.000	---	---	---	1011.95	37.640	---	---	---	16.355	---	---	---	44.987	---	---	---	9.637	---	---	---	
10.11.2017	09:59:08	40.81		7.9753	---	---	---	25.000	---	---	---	1011.95	37.640	---	---	---	16.338	---	---	---	44.984	---	---	---	9.672	---	---	---	
10.11.2017	09:59:09	42.31		7.9806	---	---	---	25.000	---	---	---	1011.94	37.640	---	---	---	16.332	---	---	---	44.946	---	---	---	9.675	---	---	---	
10.11.2017	09:59:11	43.80		7.9769	---	---	---	25.000	---	---	---	1011.94	37.637	---	---	---	16.336	---	---	---	44.916	---	---	---	9.728	---	---	---	
10.11.2017	09:59:12	45.31		7.9756	---	---	---	25.000	---	---	---	1011.95	37.634	---	---	---	16.337	---	---	---	44.889	---	---	---	9.741	---	---	---	
