
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	OFF	25.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1010	100.000	20.950	53.000	20.224	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	02.11.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
02.11.2017	14:08:04	0.00		11.352	---	---	---	25.000	---	---	---	1010.05	35.408	53.499	---	---	14.839	---	---	---	6.991	---	---	---	5.082	---	---	---	
02.11.2017	14:08:05	1.00		11.321	---	---	---	25.000	---	---	---	1010.05	35.396	53.575	---	---	14.866	---	---	---	6.990	---	---	---	5.109	---	---	---	
02.11.2017	14:08:06	2.00		11.315	---	---	---	25.000	---	---	---	1010.04	35.385	53.599	---	---	14.871	---	---	---	7.005	---	---	---	5.127	---	---	---	
02.11.2017	14:08:07	3.00		11.297	---	---	---	25.000	---	---	---	1010.03	35.373	53.683	---	---	14.886	---	---	---	7.009	---	---	---	5.150	---	---	---	
02.11.2017	14:08:08	4.00		11.307	---	---	---	25.000	---	---	---	1010.01	35.362	53.719	---	---	14.877	---	---	---	7.014	---	---	---	5.155	---	---	---	
02.11.2017	14:08:09	5.00		11.286	---	---	---	25.000	---	---	---	1010.00	35.348	53.728	---	---	14.895	---	---	---	7.015	---	---	---	5.174	---	---	---	
02.11.2017	14:08:10	6.00		11.271	---	---	---	25.000	---	---	---	1009.99	35.333	53.734	---	---	14.908	---	---	---	7.009	---	---	---	5.176	---	---	---	
02.11.2017	14:08:11	7.00		11.257	---	---	---	25.000	---	---	---	1009.98	35.319	53.651	---	---	14.919	---	---	---	7.014	---	---	---	5.181	---	---	---	
02.11.2017	14:08:12	8.00		11.202	---	---	---	25.000	---	---	---	1009.98	35.304	53.687	---	---	14.966	---	---	---	7.021	---	---	---	5.196	---	---	---	
02.11.2017	14:08:13	9.00		11.179	---	---	---	25.000	---	---	---	1009.97	35.290	53.726	---	---	14.985	---	---	---	7.047	---	---	---	5.213	---	---	---	
02.11.2017	14:08:14	10.00		11.180	---	---	---	25.000	---	---	---	1009.95	35.287	53.775	---	---	14.984	---	---	---	7.038	---	---	---	5.262	---	---	---	
