
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-516-187	3	OFF	25.000	ON	1013	35.000	10%	200x	5	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	969	100.000	20.950	51.600	22.418	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	11.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11.12.2017	11:54:12	0.00		8.9360	---	---	---	25.000	---	---	---	967.48	30.377	---	---	---	18.920	---	---	---	76.757	---	---	---	6.923	---	---	---	
11.12.2017	11:54:14	1.56		8.9298	---	---	---	25.000	---	---	---	967.47	30.387	---	---	---	18.927	---	---	---	76.753	---	---	---	6.478	---	---	---	
11.12.2017	11:54:15	3.06		8.9271	---	---	---	25.000	---	---	---	967.47	30.403	---	---	---	18.930	---	---	---	76.721	---	---	---	6.799	---	---	---	
11.12.2017	11:54:17	4.55		8.9362	---	---	---	25.000	---	---	---	967.48	30.418	---	---	---	18.919	---	---	---	76.731	---	---	---	6.810	---	---	---	
11.12.2017	11:54:18	6.05		8.9548	---	---	---	25.000	---	---	---	967.47	30.428	---	---	---	18.898	---	---	---	76.657	---	---	---	6.883	---	---	---	
11.12.2017	11:54:20	7.55		8.9636	---	---	---	25.000	---	---	---	967.47	30.443	---	---	---	18.888	---	---	---	76.648	---	---	---	6.483	---	---	---	
11.12.2017	11:54:21	9.03		8.9845	---	---	---	25.000	---	---	---	967.47	30.455	---	---	---	18.864	---	---	---	76.547	---	---	---	6.495	---	---	---	
11.12.2017	11:54:23	10.54		9.0228	---	---	---	25.000	---	---	---	967.47	30.467	---	---	---	18.820	---	---	---	76.378	---	---	---	6.638	---	---	---	
11.12.2017	11:54:24	12.03		9.0529	---	---	---	25.000	---	---	---	967.47	30.483	---	---	---	18.786	---	---	---	76.235	---	---	---	7.019	---	---	---	
11.12.2017	11:54:26	13.53		9.0825	---	---	---	25.000	---	---	---	967.48	30.495	---	---	---	18.752	---	---	---	76.146	---	---	---	6.660	---	---	---	
11.12.2017	11:54:27	15.03		9.1078	---	---	---	25.000	---	---	---	967.48	30.506	---	---	---	18.723	---	---	---	76.039	---	---	---	7.098	---	---	---	
11.12.2017	11:54:29	16.52		9.1314	---	---	---	25.000	---	---	---	967.48	30.518	---	---	---	18.696	---	---	---	75.968	---	---	---	7.103	---	---	---	
11.12.2017	11:54:30	18.02		9.1342	---	---	---	25.000	---	---	---	967.48	30.530	---	---	---	18.693	---	---	---	75.900	---	---	---	7.150	---	---	---	
11.12.2017	11:54:32	19.53		9.1489	---	---	---	25.000	---	---	---	967.47	30.542	---	---	---	18.676	---	---	---	75.792	---	---	---	7.113	---	---	---	
11.12.2017	11:54:33	21.03		9.1519	---	---	---	25.000	---	---	---	967.46	30.554	---	---	---	18.672	---	---	---	75.780	---	---	---	6.949	---	---	---	
11.12.2017	11:54:35	22.53		9.1363	---	---	---	25.000	---	---	---	967.46	30.567	---	---	---	18.690	---	---	---	75.877	---	---	---	7.126	---	---	---	
11.12.2017	11:54:36	24.02		9.1232	---	---	---	25.000	---	---	---	967.46	30.579	---	---	---	18.705	---	---	---	75.956	---	---	---	7.137	---	---	---	
11.12.2017	11:54:38	25.53		9.0913	---	---	---	25.000	---	---	---	967.47	30.591	---	---	---	18.742	---	---	---	76.130	---	---	---	7.004	---	---	---	
11.12.2017	11:54:39	27.03		9.0606	---	---	---	25.000	---	---	---	967.47	30.599	---	---	---	18.776	---	---	---	76.341	---	---	---	6.595	---	---	---	
