
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-516-187	3	OFF	25.000	ON	1013	35.000	10%	200x	5	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	969	100.000	20.950	51.600	22.418	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	12.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
12.12.2017	08:22:39	0.00		7.9914	---	---	---	25.000	---	---	---	1001.59	30.376	---	---	---	20.085	---	---	---	21.783	---	---	---	6.017	---	---	---	
12.12.2017	08:22:40	1.65		7.9883	---	---	---	25.000	---	---	---	1001.59	30.413	---	---	---	20.089	---	---	---	21.788	---	---	---	6.417	---	---	---	
12.12.2017	08:22:42	3.15		7.9904	---	---	---	25.000	---	---	---	1001.60	30.453	---	---	---	20.087	---	---	---	21.803	---	---	---	6.887	---	---	---	
12.12.2017	08:22:43	4.78		7.9971	---	---	---	25.000	---	---	---	1001.61	30.492	---	---	---	20.078	---	---	---	21.815	---	---	---	6.843	---	---	---	
12.12.2017	08:22:45	6.29		7.9911	---	---	---	25.000	---	---	---	1001.61	30.537	---	---	---	20.086	---	---	---	21.800	---	---	---	6.856	---	---	---	
12.12.2017	08:22:46	7.83		7.9883	---	---	---	25.000	---	---	---	1001.62	30.582	---	---	---	20.089	---	---	---	21.790	---	---	---	7.120	---	---	---	
12.12.2017	08:22:48	9.33		7.9797	---	---	---	25.000	---	---	---	1001.62	30.632	---	---	---	20.101	---	---	---	21.791	---	---	---	7.183	---	---	---	
12.12.2017	08:22:49	10.82		7.9884	---	---	---	25.000	---	---	---	1001.63	30.682	---	---	---	20.089	---	---	---	21.785	---	---	---	7.143	---	---	---	
12.12.2017	08:22:51	12.32		7.9713	---	---	---	25.000	---	---	---	1001.61	30.727	---	---	---	20.112	---	---	---	21.761	---	---	---	7.149	---	---	---	
12.12.2017	08:22:52	13.82		7.9748	---	---	---	25.000	---	---	---	1001.62	30.769	---	---	---	20.108	---	---	---	21.757	---	---	---	7.363	---	---	---	
12.12.2017	08:22:54	15.33		7.9638	---	---	---	25.000	---	---	---	1001.61	30.758	---	---	---	20.122	---	---	---	21.745	---	---	---	7.283	---	---	---	
12.12.2017	08:22:55	16.82		7.9808	---	---	---	25.000	---	---	---	1001.62	30.743	---	---	---	20.100	---	---	---	21.757	---	---	---	6.915	---	---	---	
