
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	OFF	25.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1011	100.000	20.950	53.000	19.453	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	03.11.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
03.11.2017	14:05:34	0.00		14.963	---	---	---	25.000	---	---	---	1008.94	34.146	53.532	---	---	11.795	---	---	---	5.296	---	---	---	5.879	---	---	---	
03.11.2017	14:05:35	1.00		15.010	---	---	---	25.000	---	---	---	1008.93	34.172	53.650	---	---	11.770	---	---	---	5.307	---	---	---	5.902	---	---	---	
03.11.2017	14:05:36	2.00		15.139	---	---	---	25.000	---	---	---	1008.94	34.199	53.597	---	---	11.705	---	---	---	5.307	---	---	---	5.993	---	---	---	
03.11.2017	14:05:37	3.00		15.323	---	---	---	25.000	---	---	---	1008.95	34.229	53.497	---	---	11.610	---	---	---	5.314	---	---	---	5.967	---	---	---	
03.11.2017	14:05:38	4.00		15.367	---	---	---	25.000	---	---	---	1008.95	34.258	53.592	---	---	11.586	---	---	---	5.325	---	---	---	6.077	---	---	---	
03.11.2017	14:05:39	5.00		15.391	---	---	---	25.000	---	---	---	1008.94	34.275	53.611	---	---	11.574	---	---	---	5.305	---	---	---	6.127	---	---	---	
03.11.2017	14:05:40	6.00		15.576	---	---	---	25.000	---	---	---	1008.92	34.289	53.694	---	---	11.475	---	---	---	5.291	---	---	---	6.096	---	---	---	
03.11.2017	14:05:41	7.00		15.684	---	---	---	25.000	---	---	---	1008.91	34.306	53.713	---	---	11.418	---	---	---	5.271	---	---	---	6.090	---	---	---	
03.11.2017	14:05:42	8.00		15.884	---	---	---	25.000	---	---	---	1008.89	34.324	53.688	---	---	11.314	---	---	---	5.265	---	---	---	6.059	---	---	---	
03.11.2017	14:05:43	9.00		15.975	---	---	---	25.000	---	---	---	1008.88	34.341	53.603	---	---	11.264	---	---	---	5.222	---	---	---	6.158	---	---	---	
03.11.2017	14:05:44	10.00		15.909	---	---	---	25.000	---	---	---	1008.87	34.344	53.451	---	---	11.298	---	---	---	5.231	---	---	---	6.232	---	---	---	
