
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	ON External	20.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	27.915	1018	100.000	20.950	53.000	18.553	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	12.10.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
12.10.2017	13:37:06	0.00		6.2099	---	---	---	28.324	---	---	---	1018.01	35.697	28.324	---	---	18.899	---	---	---	24.012	---	---	---	30.208	---	---	---	
12.10.2017	13:37:07	1.00		6.2967	---	---	---	28.312	---	---	---	1018.02	35.694	28.312	---	---	18.762	---	---	---	23.939	---	---	---	30.534	---	---	---	
12.10.2017	13:37:08	2.00		6.3783	---	---	---	28.317	---	---	---	1018.00	35.692	28.317	---	---	18.629	---	---	---	23.877	---	---	---	30.910	---	---	---	
12.10.2017	13:37:09	3.00		6.4714	---	---	---	28.286	---	---	---	1018.00	35.690	28.286	---	---	18.487	---	---	---	23.786	---	---	---	31.194	---	---	---	
12.10.2017	13:37:10	4.00		6.5506	---	---	---	28.284	---	---	---	1018.00	35.684	28.284	---	---	18.359	---	---	---	23.723	---	---	---	31.671	---	---	---	
12.10.2017	13:37:11	5.00		6.6448	---	---	---	28.237	---	---	---	1018.00	35.682	28.237	---	---	18.218	---	---	---	23.652	---	---	---	31.962	---	---	---	
12.10.2017	13:37:12	6.00		6.7283	---	---	---	28.231	---	---	---	1018.00	35.680	28.231	---	---	18.084	---	---	---	23.573	---	---	---	32.373	---	---	---	
12.10.2017	13:37:13	7.00		6.8259	---	---	---	28.225	---	---	---	1017.99	35.674	28.225	---	---	17.927	---	---	---	23.499	---	---	---	32.658	---	---	---	
12.10.2017	13:37:14	8.00		6.9102	---	---	---	28.259	---	---	---	1017.98	35.669	28.259	---	---	17.782	---	---	---	23.420	---	---	---	33.035	---	---	---	
12.10.2017	13:37:15	9.00		7.0020	---	---	---	28.256	---	---	---	1017.98	35.664	28.256	---	---	17.635	---	---	---	23.355	---	---	---	33.355	---	---	---	
12.10.2017	13:37:16	10.00		6.9992	---	---	---	28.296	---	---	---	1017.98	35.664	28.296	---	---	17.629	---	---	---	23.358	---	---	---	33.116	---	---	---	
12.10.2017	13:37:17	11.00		6.9972	---	---	---	28.296	---	---	---	1017.99	35.660	28.296	---	---	17.632	---	---	---	23.344	---	---	---	33.124	---	---	---	
12.10.2017	13:37:18	12.00		7.0073	---	---	---	28.279	---	---	---	1017.99	35.660	28.279	---	---	17.621	---	---	---	23.325	---	---	---	33.118	---	---	---	
12.10.2017	13:37:19	13.00		7.0037	---	---	---	28.270	---	---	---	1017.99	35.657	28.270	---	---	17.629	---	---	---	23.318	---	---	---	33.339	---	---	---	
12.10.2017	13:37:20	14.00		7.0178	---	---	---	28.265	---	---	---	1018.00	35.657	28.265	---	---	17.609	---	---	---	23.298	---	---	---	33.281	---	---	---	
12.10.2017	13:37:21	15.00		7.0253	---	---	---	28.253	---	---	---	1018.01	35.654	28.253	---	---	17.601	---	---	---	23.282	---	---	---	33.380	---	---	---	
