
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	ON External	20.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.190	1020	100.000	20.950	53.000	19.353	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	13.10.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
13.10.2017	09:18:30	0.00		8.8684	---	---	---	28.148	---	---	---	1020.11	49.808	28.148	---	---	16.060	---	---	---	20.265	---	---	---	40.992	---	---	---	
13.10.2017	09:18:31	1.00		8.8700	---	---	---	28.195	---	---	---	1020.11	49.754	28.195	---	---	16.047	---	---	---	20.304	---	---	---	40.870	---	---	---	
13.10.2017	09:18:32	2.00		8.8707	---	---	---	28.191	---	---	---	1020.11	49.699	28.191	---	---	16.047	---	---	---	20.338	---	---	---	41.208	---	---	---	
13.10.2017	09:18:33	3.00		8.8417	---	---	---	28.381	---	---	---	1020.11	49.645	28.381	---	---	16.036	---	---	---	20.365	---	---	---	40.821	---	---	---	
13.10.2017	09:18:34	4.00		8.8235	---	---	---	28.420	---	---	---	1020.10	49.588	28.420	---	---	16.048	---	---	---	20.401	---	---	---	41.023	---	---	---	
13.10.2017	09:18:35	5.00		8.8397	---	---	---	28.408	---	---	---	1020.09	49.531	28.408	---	---	16.032	---	---	---	20.411	---	---	---	40.921	---	---	---	
13.10.2017	09:18:36	6.00		8.8391	---	---	---	28.473	---	---	---	1020.09	49.474	28.473	---	---	16.018	---	---	---	20.417	---	---	---	40.833	---	---	---	
13.10.2017	09:18:37	7.00		8.8185	---	---	---	28.522	---	---	---	1020.09	49.416	28.522	---	---	16.030	---	---	---	20.440	---	---	---	40.415	---	---	---	
13.10.2017	09:18:38	8.00		8.8062	---	---	---	28.525	---	---	---	1020.07	49.359	28.525	---	---	16.043	---	---	---	20.445	---	---	---	40.297	---	---	---	
13.10.2017	09:18:39	9.00		8.8092	---	---	---	28.563	---	---	---	1020.08	49.302	28.563	---	---	16.031	---	---	---	20.474	---	---	---	40.069	---	---	---	
13.10.2017	09:18:40	10.00		8.8295	---	---	---	28.518	---	---	---	1020.08	49.299	28.518	---	---	16.018	---	---	---	20.432	---	---	---	40.148	---	---	---	
