
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA7-498-189	3	OFF	25.000	ON	1013	35.000	40%	400x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1012	100.000	20.950	49.800	17.950	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	10.11.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
10.11.2017	09:52:53	0.00		7.9601	---	---	---	25.000	---	---	---	1011.88	37.589	---	---	---	16.356	---	---	---	45.198	---	---	---	9.984	---	---	---	
10.11.2017	09:52:55	1.49		7.9770	---	---	---	25.000	---	---	---	1011.89	37.587	---	---	---	16.336	---	---	---	45.206	---	---	---	10.022	---	---	---	
10.11.2017	09:52:56	2.99		7.9751	---	---	---	25.000	---	---	---	1011.90	37.585	---	---	---	16.338	---	---	---	45.203	---	---	---	10.043	---	---	---	
10.11.2017	09:52:58	4.51		7.9623	---	---	---	25.000	---	---	---	1011.90	37.585	---	---	---	16.353	---	---	---	45.207	---	---	---	9.986	---	---	---	
10.11.2017	09:52:59	6.02		7.9611	---	---	---	25.000	---	---	---	1011.91	37.582	---	---	---	16.355	---	---	---	45.208	---	---	---	9.985	---	---	---	
10.11.2017	09:53:01	7.50		7.9533	---	---	---	25.000	---	---	---	1011.90	37.582	---	---	---	16.364	---	---	---	45.218	---	---	---	9.971	---	---	---	
10.11.2017	09:53:02	9.01		7.9431	---	---	---	25.000	---	---	---	1011.90	37.580	---	---	---	16.376	---	---	---	45.254	---	---	---	9.924	---	---	---	
10.11.2017	09:53:04	10.66		7.9394	---	---	---	25.000	---	---	---	1011.91	37.583	---	---	---	16.381	---	---	---	45.266	---	---	---	9.889	---	---	---	
10.11.2017	09:53:05	12.32		7.9192	---	---	---	25.000	---	---	---	1011.91	37.590	---	---	---	16.404	---	---	---	45.268	---	---	---	9.889	---	---	---	
10.11.2017	09:53:07	13.81		7.9305	---	---	---	25.000	---	---	---	1011.92	37.606	---	---	---	16.391	---	---	---	45.238	---	---	---	9.920	---	---	---	
10.11.2017	09:53:08	15.31		7.9081	---	---	---	25.000	---	---	---	1011.92	37.622	---	---	---	16.417	---	---	---	45.250	---	---	---	9.888	---	---	---	
10.11.2017	09:53:10	16.82		7.8903	---	---	---	25.000	---	---	---	1011.92	37.639	---	---	---	16.438	---	---	---	45.244	---	---	---	9.890	---	---	---	
10.11.2017	09:53:11	18.31		7.9201	---	---	---	25.000	---	---	---	1011.91	37.659	---	---	---	16.403	---	---	---	45.254	---	---	---	9.865	---	---	---	
10.11.2017	09:53:13	19.81		7.9204	---	---	---	25.000	---	---	---	1011.90	37.682	---	---	---	16.403	---	---	---	45.258	---	---	---	9.858	---	---	---	
10.11.2017	09:53:14	21.31		7.9093	---	---	---	25.000	---	---	---	1011.90	37.706	---	---	---	16.416	---	---	---	45.228	---	---	---	9.808	---	---	---	
10.11.2017	09:53:16	22.82		7.9169	---	---	---	25.000	---	---	---	1011.90	37.730	---	---	---	16.407	---	---	---	45.194	---	---	---	9.819	---	---	---	
10.11.2017	09:53:17	24.31		7.9404	---	---	---	25.000	---	---	---	1011.90	37.753	---	---	---	16.379	---	---	---	45.129	---	---	---	9.847	---	---	---	
10.11.2017	09:53:19	25.82		7.9650	---	---	---	25.000	---	---	---	1011.90	37.774	---	---	---	16.350	---	---	---	45.139	---	---	---	9.883	---	---	---	
10.11.2017	09:53:20	27.30		7.9729	---	---	---	25.000	---	---	---	1011.90	37.791	---	---	---	16.340	---	---	---	45.150	---	---	---	9.883	---	---	---	
10.11.2017	09:53:22	28.80		7.9602	---	---	---	25.000	---	---	---	1011.89	37.802	---	---	---	16.356	---	---	---	45.164	---	---	---	9.878	---	---	---	
10.11.2017	09:53:23	30.28		7.9856	---	---	---	25.000	---	---	---	1011.89	37.812	---	---	---	16.326	---	---	---	45.154	---	---	---	9.904	---	---	---	
10.11.2017	09:53:25	31.78		7.9870	---	---	---	25.000	---	---	---	1011.89	37.815	---	---	---	16.324	---	---	---	45.148	---	---	---	9.905	---	---	---	
10.11.2017	09:53:26	33.28		7.9837	---	---	---	25.000	---	---	---	1011.90	37.815	---	---	---	16.328	---	---	---	45.153	---	---	---	9.926	---	---	---	
10.11.2017	09:53:28	34.77		7.9830	---	---	---	25.000	---	---	---	1011.90	37.812	---	---	---	16.328	---	---	---	45.163	---	---	---	9.912	---	---	---	
10.11.2017	09:53:29	36.26		7.9829	---	---	---	25.000	---	---	---	1011.90	37.805	---	---	---	16.328	---	---	---	45.175	---	---	---	9.963	---	---	---	
10.11.2017	09:53:31	37.75		7.9800	---	---	---	25.000	---	---	---	1011.91	37.798	---	---	---	16.332	---	---	---	45.193	---	---	---	9.913	---	---	---	
10.11.2017	09:53:32	39.25		7.9628	---	---	---	25.000	---	---	---	1011.91	37.791	---	---	---	16.352	---	---	---	45.234	---	---	---	9.879	---	---	---	
10.11.2017	09:53:34	40.75		7.9449	---	---	---	25.000	---	---	---	1011.91	37.784	---	---	---	16.373	---	---	---	45.227	---	---	---	9.810	---	---	---	
10.11.2017	09:53:35	42.24		7.9533	---	---	---	25.000	---	---	---	1011.92	37.773	---	---	---	16.364	---	---	---	45.202	---	---	---	9.810	---	---	---	
10.11.2017	09:53:37	43.74		7.9784	---	---	---	25.000	---	---	---	1011.93	37.763	---	---	---	16.334	---	---	---	45.166	---	---	---	9.786	---	---	---	
10.11.2017	09:53:38	45.25		7.9624	---	---	---	25.000	---	---	---	1011.94	37.752	---	---	---	16.353	---	---	---	45.162	---	---	---	9.786	---	---	---	
10.11.2017	09:53:40	46.76		7.9607	---	---	---	25.000	---	---	---	1011.94	37.745	---	---	---	16.355	---	---	---	45.152	---	---	---	9.785	---	---	---	
10.11.2017	09:53:41	48.26		7.9444	---	---	---	25.000	---	---	---	1011.95	37.738	---	---	---	16.374	---	---	---	45.117	---	---	---	9.780	---	---	---	
10.11.2017	09:53:43	49.76		7.9714	---	---	---	25.000	---	---	---	1011.95	37.731	---	---	---	16.342	---	---	---	45.103	---	---	---	9.856	---	---	---	
10.11.2017	09:53:44	51.25		7.9949	---	---	---	25.000	---	---	---	1011.95	37.724	---	---	---	16.315	---	---	---	45.081	---	---	---	9.776	---	---	---	
10.11.2017	09:53:46	52.74		8.0162	---	---	---	25.000	---	---	---	1011.95	37.717	---	---	---	16.290	---	---	---	45.085	---	---	---	9.829	---	---	---	
