
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	OFF	SA7-530-200	3	ON External	20.000	ON	1013	35.000	10%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.190	1020	100.000	20.950	53.000	19.353	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	13.10.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
13.10.2017	12:17:47	0.00		5.2384	---	---	---	28.246	---	---	---	1020.14	45.154	28.246	---	---	21.659	---	---	---	27.347	---	---	---	4.354	---	---	---	
13.10.2017	12:17:48	1.00		5.2577	---	---	---	28.246	---	---	---	1020.14	45.151	28.246	---	---	21.617	---	---	---	27.289	---	---	---	4.259	---	---	---	
13.10.2017	12:17:49	2.00		5.2862	---	---	---	28.192	---	---	---	1020.13	45.147	28.192	---	---	21.569	---	---	---	27.240	---	---	---	4.322	---	---	---	
13.10.2017	12:17:50	3.00		5.2873	---	---	---	28.267	---	---	---	1020.14	45.143	28.267	---	---	21.546	---	---	---	27.199	---	---	---	4.170	---	---	---	
13.10.2017	12:17:51	4.00		5.3025	---	---	---	28.201	---	---	---	1020.14	45.139	28.201	---	---	21.531	---	---	---	27.203	---	---	---	4.299	---	---	---	
13.10.2017	12:17:52	5.00		5.3098	---	---	---	28.180	---	---	---	1020.15	45.135	28.180	---	---	21.521	---	---	---	27.181	---	---	---	4.151	---	---	---	
13.10.2017	12:17:53	6.00		5.3007	---	---	---	28.182	---	---	---	1020.14	45.132	28.182	---	---	21.540	---	---	---	27.194	---	---	---	4.237	---	---	---	
13.10.2017	12:17:54	7.00		5.2979	---	---	---	28.137	---	---	---	1020.13	45.128	28.137	---	---	21.558	---	---	---	27.224	---	---	---	4.228	---	---	---	
13.10.2017	12:17:55	8.00		5.2762	---	---	---	28.133	---	---	---	1020.13	45.124	28.133	---	---	21.605	---	---	---	27.277	---	---	---	4.182	---	---	---	
13.10.2017	12:17:56	9.00		5.2643	---	---	---	28.076	---	---	---	1020.13	45.124	28.076	---	---	21.646	---	---	---	27.316	---	---	---	4.199	---	---	---	
13.10.2017	12:17:57	10.00		5.2453	---	---	---	28.126	---	---	---	1020.13	45.124	28.126	---	---	21.674	---	---	---	27.350	---	---	---	4.184	---	---	---	
13.10.2017	12:17:58	11.00		5.2415	---	---	---	28.090	---	---	---	1020.13	45.124	28.090	---	---	21.691	---	---	---	27.379	---	---	---	4.302	---	---	---	
13.10.2017	12:17:59	12.00		5.2333	---	---	---	28.134	---	---	---	1020.14	45.124	28.134	---	---	21.697	---	---	---	27.391	---	---	---	4.243	---	---	---	
13.10.2017	12:18:00	13.00		5.2353	---	---	---	28.149	---	---	---	1020.13	45.124	28.149	---	---	21.689	---	---	---	27.396	---	---	---	4.380	---	---	---	
13.10.2017	12:18:01	14.00		5.2355	---	---	---	28.156	---	---	---	1020.14	45.124	28.156	---	---	21.687	---	---	---	27.379	---	---	---	4.200	---	---	---	
13.10.2017	12:18:02	15.00		5.2262	---	---	---	28.205	---	---	---	1020.13	45.124	28.205	---	---	21.694	---	---	---	27.387	---	---	---	4.151	---	---	---	
13.10.2017	12:18:03	16.00		5.2224	---	---	---	28.208	---	---	---	1020.14	45.124	28.208	---	---	21.702	---	---	---	27.398	---	---	---	4.068	---	---	---	
13.10.2017	12:18:04	17.00		5.2122	---	---	---	28.259	---	---	---	1020.13	45.124	28.259	---	---	21.711	---	---	---	27.417	---	---	---	4.098	---	---	---	
13.10.2017	12:18:05	18.00		5.1984	---	---	---	28.298	---	---	---	1020.14	45.124	28.298	---	---	21.731	---	---	---	27.429	---	---	---	4.092	---	---	---	
13.10.2017	12:18:06	19.00		5.1846	---	---	---	28.331	---	---	---	1020.14	45.124	28.331	---	---	21.753	---	---	---	27.452	---	---	---	4.121	---	---	---	
13.10.2017	12:18:07	20.00		5.1765	---	---	---	28.313	---	---	---	1020.14	45.124	28.313	---	---	21.776	---	---	---	27.468	---	---	---	4.102	---	---	---	
13.10.2017	12:18:08	21.00		5.1762	---	---	---	28.278	---	---	---	1020.14	45.124	28.278	---	---	21.785	---	---	---	27.479	---	---	---	3.958	---	---	---	
