
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-516-187	3	OFF	25.000	ON	1013	35.000	10%	200x	5	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	969	100.000	20.950	51.600	22.418	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	11.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11.12.2017	12:04:55	0.00		7.7796	---	---	---	25.000	---	---	---	967.21	31.147	---	---	---	20.387	---	---	---	82.819	---	---	---	6.939	---	---	---	
11.12.2017	12:04:57	1.50		7.7564	---	---	---	25.000	---	---	---	967.21	31.147	---	---	---	20.418	---	---	---	82.909	---	---	---	7.166	---	---	---	
11.12.2017	12:04:58	3.02		7.7780	---	---	---	25.000	---	---	---	967.21	31.143	---	---	---	20.389	---	---	---	82.770	---	---	---	7.046	---	---	---	
11.12.2017	12:05:00	4.56		7.7772	---	---	---	25.000	---	---	---	967.20	31.139	---	---	---	20.390	---	---	---	82.785	---	---	---	6.667	---	---	---	
11.12.2017	12:05:01	6.06		7.7603	---	---	---	25.000	---	---	---	967.21	31.136	---	---	---	20.414	---	---	---	82.941	---	---	---	6.954	---	---	---	
11.12.2017	12:05:03	7.56		7.7562	---	---	---	25.000	---	---	---	967.20	31.132	---	---	---	20.419	---	---	---	82.939	---	---	---	6.914	---	---	---	
11.12.2017	12:05:04	9.05		7.7530	---	---	---	25.000	---	---	---	967.21	31.128	---	---	---	20.424	---	---	---	82.946	---	---	---	6.557	---	---	---	
11.12.2017	12:05:06	10.54		7.7963	---	---	---	25.000	---	---	---	967.21	31.124	---	---	---	20.364	---	---	---	82.737	---	---	---	6.832	---	---	---	
11.12.2017	12:05:07	12.04		7.8638	---	---	---	25.000	---	---	---	967.20	31.120	---	---	---	20.275	---	---	---	82.359	---	---	---	7.316	---	---	---	
11.12.2017	12:05:09	13.54		7.8524	---	---	---	25.000	---	---	---	967.20	31.117	---	---	---	20.290	---	---	---	82.468	---	---	---	7.206	---	---	---	
11.12.2017	12:05:10	15.03		7.9065	---	---	---	25.000	---	---	---	967.20	31.113	---	---	---	20.217	---	---	---	82.094	---	---	---	7.304	---	---	---	
11.12.2017	12:05:12	16.53		7.8965	---	---	---	25.000	---	---	---	967.18	31.109	---	---	---	20.231	---	---	---	82.174	---	---	---	7.116	---	---	---	
