
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.06)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Minisensor (normal range, fast)	mg/l (ppm)	OFF	YA6-506-185	3	OFF	25.000	ON	1013	35.000	10%	200x	10	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	25.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	25.000	1030	100.000	20.950	50.600	21.233	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	10	
Date:	21.12.2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.12.2017	09:07:56	0.00		8.7442	---	---	---	25.000	---	---	---	1030.36	40.142	---	---	---	18.697	---	---	---	68.961	---	---	---	5.197	---	---	---	
21.12.2017	09:07:57	1.66		8.7520	---	---	---	25.000	---	---	---	1030.37	40.142	---	---	---	18.688	---	---	---	68.974	---	---	---	5.153	---	---	---	
21.12.2017	09:07:59	3.18		8.7548	---	---	---	25.000	---	---	---	1030.37	40.142	---	---	---	18.685	---	---	---	69.003	---	---	---	5.183	---	---	---	
21.12.2017	09:08:00	4.69		8.7571	---	---	---	25.000	---	---	---	1030.37	40.142	---	---	---	18.682	---	---	---	69.055	---	---	---	5.232	---	---	---	
21.12.2017	09:08:02	6.20		8.7525	---	---	---	25.000	---	---	---	1030.37	40.139	---	---	---	18.688	---	---	---	69.158	---	---	---	5.435	---	---	---	
21.12.2017	09:08:03	7.70		8.7586	---	---	---	25.000	---	---	---	1030.37	40.139	---	---	---	18.681	---	---	---	69.177	---	---	---	5.124	---	---	---	
21.12.2017	09:08:05	9.22		8.7560	---	---	---	25.000	---	---	---	1030.38	40.136	---	---	---	18.684	---	---	---	69.258	---	---	---	5.268	---	---	---	
21.12.2017	09:08:06	10.72		8.7569	---	---	---	25.000	---	---	---	1030.39	40.133	---	---	---	18.682	---	---	---	69.339	---	---	---	5.226	---	---	---	
21.12.2017	09:08:08	12.22		8.7648	---	---	---	25.000	---	---	---	1030.39	40.130	---	---	---	18.673	---	---	---	69.331	---	---	---	5.384	---	---	---	
21.12.2017	09:08:09	13.73		8.7765	---	---	---	25.000	---	---	---	1030.39	40.127	---	---	---	18.660	---	---	---	69.363	---	---	---	6.163	---	---	---	
21.12.2017	09:08:11	15.23		8.7773	---	---	---	25.000	---	---	---	1030.39	40.124	---	---	---	18.659	---	---	---	69.384	---	---	---	6.170	---	---	---	
21.12.2017	09:08:12	16.73		8.7765	---	---	---	25.000	---	---	---	1030.39	40.121	---	---	---	18.660	---	---	---	69.475	---	---	---	6.359	---	---	---	
